task_id,correct_shape,correct_size,generated_shape,generated_size,accuracy,failed,error_type,correct_grid,generated_grid,source_file,shape_match,size_diff,size_ratio
af902bf9,"(10, 10)",100,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 4 0 0 0 4
0 0 0 0 0 0 2 2 2 0
0 0 0 0 0 0 2 2 2 0
0 0 0 0 0 0 2 2 2 0
0 0 0 0 0 4 0 0 0 4
4 0 0 4 0 0 0 0 0 0
0 2 2 0 0 0 0 0 0 0
0 2 2 0 0 0 0 0 0 0
4 0 0 4 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0",0 0 0 0 0 4 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,58.0,0.42
b0c4d837,"(3, 3)",9,"(14, 3)",42.0,0.0,False,,"8 0 0
0 0 0
0 0 0","8 8 8
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0",llada_parallel.out,False,33.0,4.666666666666667
b190f7f5,"(16, 16)",256,"(1, 42)",42.0,0.0,False,,"0 3 3 0 0 0 0 0 0 0 0 0 0 1 1 0
3 3 3 3 0 0 0 0 0 0 0 0 1 1 1 1
3 0 0 3 0 0 0 0 0 0 0 0 1 0 0 1
3 3 3 3 0 0 0 0 0 0 0 0 1 1 1 1
0 0 0 0 0 2 2 0 0 2 2 0 0 0 0 0
0 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0
0 0 0 0 2 0 0 2 2 0 0 2 0 0 0 0
0 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0
0 0 0 0 0 2 2 0 0 2 2 0 0 0 0 0
0 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0
0 0 0 0 2 0 0 2 2 0 0 2 0 0 0 0
0 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0
0 3 3 0 0 0 0 0 0 0 0 0 0 3 3 0
3 3 3 3 0 0 0 0 0 0 0 0 3 3 3 3
3 0 0 3 0 0 0 0 0 0 0 0 3 0 0 3
3 3 3 3 0 0 0 0 0 0 0 0 3 3 3 3",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,214.0,0.1640625
b1948b0a,"(4, 4)",16,"(4, 4)",16.0,68.75,False,,"2 7 7 2
2 7 2 7
7 7 7 2
7 2 7 2","2 2 7 2
2 2 7 7
7 7 2 7
7 2 7 2",llada_parallel.out,True,0.0,1.0
b230c067,"(10, 10)",100,"(5, 10)",50.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0
0 2 2 0 0 0 1 1 1 0
0 0 2 0 0 0 0 0 1 0
0 2 0 0 0 0 0 1 0 0
0 2 2 2 0 0 1 1 1 1
0 0 0 0 0 0 0 0 0 0
0 0 0 1 1 1 0 0 0 0
0 0 0 0 0 1 0 0 0 0
0 0 0 0 1 0 0 0 0 0
0 0 0 1 1 1 1 0 0 0","0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0",llada_parallel.out,False,50.0,0.5
b27ca6d3,"(17, 16)",272,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 3 3 3 3 0 0 2 0 2
0 0 0 0 0 0 0 3 2 2 3 0 0 0 0 0
0 0 0 0 0 0 0 3 3 3 3 0 2 0 0 0
0 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0
0 3 2 2 3 0 0 0 0 0 0 0 0 3 3 3
0 3 3 3 3 0 0 0 0 0 0 0 0 3 2 3
0 0 0 0 0 0 2 0 0 0 0 0 0 3 2 3
2 0 0 0 0 0 0 2 3 3 3 0 0 3 3 3
0 0 0 0 0 0 0 0 3 2 3 2 0 0 0 0
0 0 2 0 2 3 3 3 3 2 3 0 0 0 0 0
0 2 0 0 0 3 2 2 3 3 3 2 0 2 0 0
0 0 0 2 0 3 3 3 3 0 0 0 0 0 0 2
0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,230.0,0.15441176470588236
b2862040,"(16, 15)",240,"(1, 42)",42.0,0.0,False,,"1 1 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 1 9 9 9
9 9 9 8 8 8 8 8 9 9 9 1 9 9 9
9 9 9 9 8 9 9 8 9 9 9 1 9 9 9
9 9 9 9 8 9 9 8 9 9 9 1 9 9 9
9 9 9 9 8 8 8 8 9 9 9 1 9 9 1
9 9 9 9 9 9 9 8 9 9 9 1 1 1 1
1 1 1 1 9 9 9 8 9 9 9 1 9 9 1
1 9 9 1 9 9 9 9 9 9 9 9 9 9 1
1 9 9 1 9 9 9 9 9 9 9 9 9 1 1
1 1 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 8 8 8 8 8 8 9 9 9 1 1 9
9 9 9 8 9 9 9 9 8 9 9 9 9 1 9
9 9 9 8 9 9 9 9 8 9 9 9 9 1 9
9 9 9 8 8 8 8 8 8 8 9 9 9 1 9",9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 8 8 8 8 8 8 9 9 9 9 1 1 1 1 9 9 9 9 9 9 9 9 9 9 9 9,llada_parallel.out,False,198.0,0.175
b548a754,"(13, 13)",169,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 6 6 6 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 6 6 6 6 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,127.0,0.2485207100591716
b60334d2,"(9, 9)",81,"(6, 8)",48.0,0.0,False,,"5 1 5 0 0 0 0 0 0
1 0 1 0 0 0 0 0 0
5 1 5 5 1 5 0 0 0
0 0 0 1 0 1 0 0 0
0 0 0 5 1 5 5 1 5
0 0 0 0 0 0 1 0 1
0 5 1 5 0 0 5 1 5
0 1 0 1 0 0 0 0 0
0 5 1 5 0 0 0 0 0","0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0",llada_parallel.out,False,33.0,0.5925925925925926
b6afb2da,"(10, 10)",100,"(5, 10)",50.0,0.0,False,,"0 1 4 4 1 0 0 0 0 0
0 4 2 2 4 0 0 0 0 0
0 4 2 2 4 0 0 0 0 0
0 4 2 2 4 0 0 0 0 0
0 4 2 2 4 0 0 0 0 0
0 1 4 4 1 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 4 4 4 4 1
0 0 0 0 4 2 2 2 2 4
0 0 0 0 1 4 4 4 4 1","0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0",llada_parallel.out,False,50.0,0.5
b7249182,"(19, 9)",171,"(5, 9)",45.0,0.0,False,,"0 0 0 0 0 0 0 0 0
0 0 0 7 0 0 0 0 0
0 0 0 7 0 0 0 0 0
0 0 0 7 0 0 0 0 0
0 0 0 7 0 0 0 0 0
0 0 0 7 0 0 0 0 0
0 0 0 7 0 0 0 0 0
0 7 7 7 7 7 0 0 0
0 7 0 0 0 7 0 0 0
0 6 0 0 0 6 0 0 0
0 6 6 6 6 6 0 0 0
0 0 0 6 0 0 0 0 0
0 0 0 6 0 0 0 0 0
0 0 0 6 0 0 0 0 0
0 0 0 6 0 0 0 0 0
0 0 0 6 0 0 0 0 0
0 0 0 6 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0",llada_parallel.out,False,126.0,0.2631578947368421
b782dc8a,"(15, 15)",225,"(2, 1)",2.0,0.0,False,,"8 8 4 8 0 0 8 3 4 3 4 3 4 3 4
0 8 3 8 8 8 8 4 8 8 8 8 8 8 8
0 8 4 3 4 3 4 3 8 0 0 0 0 0 8
0 8 8 8 8 8 8 4 8 8 8 0 8 8 8
0 0 0 0 0 0 8 3 4 3 8 0 8 0 0
8 8 8 8 8 0 8 8 8 4 8 0 8 0 8
4 3 4 3 8 0 0 0 8 3 8 0 8 0 8
8 8 8 4 8 8 8 0 8 4 8 0 8 8 8
0 0 8 3 4 3 8 0 8 3 8 0 0 0 0
8 0 8 8 8 4 8 8 8 4 8 8 8 0 8
8 0 0 0 8 3 4 3 4 3 4 3 8 0 8
8 8 8 0 8 4 8 8 8 8 8 8 8 0 8
4 3 8 0 8 3 8 0 0 0 0 0 0 0 8
8 4 8 8 8 4 8 0 8 8 8 8 8 8 8
8 3 4 3 4 3 8 0 8 0 0 0 0 0 0","1
8 8 0 8 0 0 8 0 0 0 0 0 0 0 0 0 8 0 8 8 8 8 4 8 8 8 8 8 8",llada_parallel.out,False,223.0,0.008888888888888889
b8825c91,"(16, 16)",256,"(1, 43)",43.0,0.0,False,,"7 7 8 1 9 8 2 6 6 2 8 9 1 8 7 7
7 1 1 8 8 8 6 6 6 6 8 8 8 1 1 7
8 1 6 9 2 6 6 1 1 6 6 2 9 6 1 8
1 8 9 1 6 6 1 1 1 1 6 6 1 9 8 1
9 8 2 6 8 7 6 6 6 6 7 8 6 2 8 9
8 8 6 6 7 7 6 5 5 6 7 7 6 6 8 8
2 6 6 1 6 6 5 5 5 5 6 6 1 6 6 2
6 6 1 1 6 5 5 7 7 5 5 6 1 1 6 6
6 6 1 1 6 5 5 7 7 5 5 6 1 1 6 6
2 6 6 1 6 6 5 5 5 5 6 6 1 6 6 2
8 8 6 6 7 7 6 5 5 6 7 7 6 6 8 8
9 8 2 6 8 7 6 6 6 6 7 8 6 2 8 9
1 8 9 1 6 6 1 1 1 1 6 6 1 9 8 1
8 1 6 9 2 6 6 1 1 6 6 2 9 6 1 8
7 1 1 8 8 8 6 6 6 6 8 8 8 1 1 7
7 7 8 1 9 8 2 6 6 2 8 9 1 8 7 7",7 7 8 1 9 8 2 6 6 2 8 9 1 8 7 7 7 1 1 8 8 8 6 6 6 6 8 8 8 1 1 7 8 1 6 9 2 6 6 1 1 6 6,llada_parallel.out,False,213.0,0.16796875
b8cdaf2b,"(9, 9)",81,"(4, 11)",44.0,0.0,False,,"0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
2 0 0 0 0 0 0 0 2
0 2 0 0 0 0 0 2 0
0 0 2 0 0 0 2 0 0
0 0 0 8 8 8 0 0 0
8 8 8 2 2 2 8 8 8","0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
8 8 8 2 2 2 8 8 8",llada_parallel.out,False,37.0,0.5432098765432098
b91ae062,"(12, 12)",144,"(7, 6)",42.0,0.0,False,,"0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 8 8 8 8 7 7 7 7
0 0 0 0 8 8 8 8 7 7 7 7
0 0 0 0 8 8 8 8 7 7 7 7
0 0 0 0 8 8 8 8 7 7 7 7
9 9 9 9 9 9 9 9 0 0 0 0
9 9 9 9 9 9 9 9 0 0 0 0
9 9 9 9 9 9 9 9 0 0 0 0
9 9 9 9 9 9 9 9 0 0 0 0","0 0 1 1 0 0
0 0 1 1 0 0
0 0 1 1 0 0
0 0 8 8 7 7
0 0 8 8 7 7
9 9 9 9 0 0
9 9 9 9 0 0",llada_parallel.out,False,102.0,0.2916666666666667
b94a9452,"(6, 6)",36,"(4, 11)",44.0,0.0,False,,"8 8 8 8 8 8
8 8 8 8 8 8
8 8 3 3 8 8
8 8 3 3 8 8
8 8 8 8 8 8
8 8 8 8 8 8","8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8",llada_parallel.out,False,8.0,1.2222222222222223
b9b7f026,"(1, 1)",1,"(1, 42)",42.0,0.0,False,,7,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,41.0,42.0
ba26e723,"(3, 17)",51,"(3, 11)",33.0,0.0,False,,"0 4 0 6 0 4 0 4 0 6 0 4 0 4 0 6 0
6 4 4 6 4 4 6 4 4 6 4 4 6 4 4 6 4
6 0 4 0 4 0 6 0 4 0 4 0 6 0 4 0 4","0 4 0 6 0 4 0 4 0 6 0
6 4 4 6 4 4 6 4 4 6 4 4 6 4 4
6 0 4 0 4 0 6 0 4 0 4 0 6 0 4 0",llada_parallel.out,False,18.0,0.6470588235294118
ba97ae07,"(11, 6)",66,"(7, 6)",42.0,0.0,False,,"0 0 4 4 0 0
0 0 4 4 0 0
5 5 5 5 5 5
5 5 5 5 5 5
0 0 4 4 0 0
0 0 4 4 0 0
0 0 4 4 0 0
0 0 4 4 0 0
0 0 4 4 0 0
0 0 4 4 0 0
0 0 4 4 0 0","0 0 4 4 0 0
0 0 4 4 0 0
5 5 4 4 5 5
5 5 4 4 5 5
0 0 4 4 0 0
0 0 4 4 0 0
0 0 4 4 0 0",llada_parallel.out,False,24.0,0.6363636363636364
bb43febb,"(10, 10)",100,"(2, 21)",42.0,0.0,False,,"5 5 5 5 5 5 0 0 0 0
5 2 2 2 2 5 0 0 0 0
5 5 5 5 5 5 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 5 5 5 5 5 5 5
0 0 0 5 2 2 2 2 2 5
0 0 0 5 2 2 2 2 2 5
0 0 0 5 2 2 2 2 2 5
0 0 0 5 2 2 2 2 2 5
0 0 0 5 5 5 5 5 5 5","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",llada_parallel.out,False,58.0,0.42
bbc9ae5d,"(6, 12)",72,"(3, 12)",36.0,0.0,False,,"1 1 1 0 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0 0 0
1 1 1 1 1 0 0 0 0 0 0 0
1 1 1 1 1 1 0 0 0 0 0 0
1 1 1 1 1 1 1 0 0 0 0 0
1 1 1 1 1 1 1 1 0 0 0 0","1 1 1 0 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0 0 0 0 0
1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0",llada_parallel.out,False,36.0,0.5
bc1d5164,"(3, 3)",9,"(3, 3)",9.0,100.0,False,,"0 1 1
1 0 0
0 1 1","0 1 1
1 0 0
0 1 1",llada_parallel.out,True,0.0,1.0
bd4472b8,"(12, 5)",60,"(8, 5)",40.0,0.0,False,,"1 2 3 4 8
5 5 5 5 5
1 1 1 1 1
2 2 2 2 2
3 3 3 3 3
4 4 4 4 4
8 8 8 8 8
1 1 1 1 1
2 2 2 2 2
3 3 3 3 3
4 4 4 4 4
8 8 8 8 8","1 2 3 4 8
5 5 5 5 5
1 1 1 1 1
2 2 2 2 2
3 3 3 3 3
4 4 4 4 4
8 8 8 8 8
5 5 5 5 5",llada_parallel.out,False,20.0,0.6666666666666666
bda2d7a6,"(6, 6)",36,"(5, 6)",30.0,0.0,False,,"1 1 1 1 1 1
1 9 9 9 9 1
1 9 0 0 9 1
1 9 0 0 9 1
1 9 9 9 9 1
1 1 1 1 1 1","0 0 0 0 0 0
0 9 9 9 9 0
0 9 1 1 9 0
0 9 1 1 9 0
0 9 9 9 9 0",llada_parallel.out,False,6.0,0.8333333333333334
bdad9b1f,"(6, 6)",36,"(6, 6)",36.0,86.11,False,,"0 0 0 8 0 0
0 0 0 8 0 0
0 0 0 8 0 0
0 0 0 8 0 0
2 2 2 4 2 2
0 0 0 8 0 0","0 0 0 8 0 0
0 0 0 8 0 0
0 0 0 0 0 0
0 0 0 0 0 0
2 2 2 2 4 2
0 0 0 0 0 0",llada_parallel.out,True,0.0,1.0
be94b721,"(4, 3)",12,"(14, 3)",42.0,0.0,False,,"3 3 3
3 3 3
3 0 3
3 0 3","0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0",llada_parallel.out,False,30.0,3.5
a68b268e,"(4, 4)",16,"(4, 9)",36.0,0.0,False,,"7 7 7 8
4 7 7 4
7 7 7 7
7 8 4 8","7 7 7 0 1 0 0 4 0
0 7 7 0 1 4 4 0 4
7 7 7 7 1 0 4 0 4
7 0 0 0 1 4 0 4 0",llada_resume.out,False,20.0,2.25
a699fb00,"(10, 10)",100,"(4, 11)",44.0,0.0,False,,"0 1 2 1 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 1 2 1 2 1 2 1 0
0 0 0 0 0 0 0 0 0 0
0 1 2 1 0 0 0 0 0 0
0 0 0 0 0 1 2 1 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 1 2 1 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0","0 1 2 1 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 1 2 1 0 0 0 0 0 0 0",llada_resume.out,False,56.0,0.44
a740d043,"(2, 2)",4,"(4, 6)",24.0,0.0,False,,"0 2
2 3","1 1 1 1 1 1
1 1 1 1 1 1
1 1 1 2 1 1
1 1 2 3 1 1",llada_resume.out,False,20.0,6.0
a78176bb,"(10, 10)",100,"(5, 10)",50.0,0.0,False,,"0 1 0 0 0 1 0 0 0 0
0 0 1 0 0 0 1 0 0 0
0 0 0 1 0 0 0 1 0 0
0 0 0 0 1 0 0 0 1 0
0 0 0 0 0 1 0 0 0 1
0 0 0 0 0 0 1 0 0 0
1 0 0 0 0 0 0 1 0 0
0 1 0 0 0 0 0 0 1 0
0 0 1 0 0 0 0 0 0 1
0 0 0 1 0 0 0 0 0 0","0 0 0 1 0 0 0 0 0 0
0 0 0 1 0 0 0 0 0 0
0 0 0 1 0 0 0 0 0 0
0 0 0 1 0 0 0 0 0 0
0 0",llada_resume.out,False,50.0,0.5
a79310a0,"(5, 5)",25,"(5, 5)",25.0,92.0,False,,"0 0 0 0 0
0 0 2 0 0
0 2 2 0 0
0 0 2 0 0
0 0 0 0 0","0 0 0 0 0
0 2 2 0 0
0 2 2 0 0
0 0 0 0 0
0 0 0 0 0",llada_resume.out,True,0.0,1.0
a85d4709,"(3, 3)",9,"(3, 3)",9.0,33.33,False,,"3 3 3
2 2 2
4 4 4","3 3 3
4 4 4
2 2 2",llada_resume.out,True,0.0,1.0
a87f7484,"(3, 3)",9,"(14, 3)",42.0,0.0,False,,"6 0 6
6 6 0
6 0 6","5 0 5
5 5 0
5 0 5
3 0 3
3 3 0
3 0 3
6 6 6
6 6 0
4 0 4
4 4 4
4 0 4
8 0 8
8 8 0
8 0 8",llada_resume.out,False,33.0,4.666666666666667
a8c38be5,"(9, 9)",81,"(3, 14)",42.0,0.0,False,,"3 3 5 2 2 2 5 4 4
3 5 5 5 2 5 5 5 4
5 5 5 5 5 5 5 5 5
1 5 5 5 5 5 5 5 1
1 1 5 5 5 5 5 1 1
1 5 5 5 5 5 5 5 1
5 5 5 5 5 5 5 5 5
6 5 5 5 8 5 5 5 7
6 6 5 8 8 8 5 7 7","5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 5 5 5 5 5 5 5",llada_resume.out,False,39.0,0.5185185185185185
a8d7556c,"(18, 18)",324,"(1, 42)",42.0,0.0,False,,"2 2 0 5 0 5 0 0 5 5 0 5 5 5 5 5 0 0
2 2 5 5 0 5 0 5 2 2 0 5 5 5 5 0 5 5
5 0 0 0 5 5 0 5 2 2 5 0 5 0 5 5 0 5
0 5 5 5 0 5 5 0 5 5 0 2 2 5 5 0 5 5
5 5 5 5 5 5 5 0 0 5 5 2 2 0 0 5 5 5
0 5 5 5 5 0 5 5 5 0 5 2 2 5 5 0 5 0
5 5 0 5 5 5 5 5 5 0 0 5 0 0 5 0 5 5
5 5 5 5 0 0 5 5 0 5 5 5 5 5 0 5 5 0
5 0 5 0 0 5 5 5 0 0 0 5 5 5 5 0 0 0
0 0 0 0 5 0 0 0 5 5 5 5 0 0 5 0 5 5
5 0 5 5 0 5 5 5 0 0 5 0 5 5 5 5 5 0
0 0 0 5 5 0 5 0 0 5 5 0 5 5 5 5 5 5
0 5 5 5 5 0 0 5 0 0 0 5 5 5 5 5 0 5
5 5 5 5 5 5 5 0 5 5 5 5 5 5 5 2 2 5
5 5 0 5 5 5 0 5 0 5 5 5 5 0 5 2 2 5
5 0 5 5 5 5 0 5 5 0 0 0 5 5 5 5 0 5
0 5 2 2 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 0 2 2 0 0 0 5 0 5 0 5 5 0 5 5 0 0",5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5,llada_resume.out,False,282.0,0.12962962962962962
a9f96cdd,"(3, 5)",15,"(3, 5)",15.0,73.33,False,,"0 0 0 3 0
0 0 0 0 0
0 0 0 8 0","0 0 0 0 0
0 0 0 0 0
0 0 8 0 7",llada_resume.out,True,0.0,1.0
aabf363d,"(7, 7)",49,"(6, 7)",42.0,0.0,False,,"0 0 0 0 0 0 0
0 2 2 2 0 0 0
0 2 2 2 2 2 0
0 0 0 2 2 0 0
0 0 2 2 0 0 0
0 0 2 2 2 0 0
0 0 0 0 0 0 0","0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0",llada_resume.out,False,7.0,0.8571428571428571
aba27056,"(10, 10)",100,"(5, 10)",50.0,0.0,False,,"0 2 2 2 2 0 4 0 0 0
0 2 4 4 2 4 0 0 0 0
0 2 4 4 4 4 4 4 4 4
0 2 4 4 4 4 4 4 4 4
0 2 4 4 4 4 4 4 4 4
0 2 4 4 4 4 4 4 4 4
0 2 4 4 4 4 4 4 4 4
0 2 4 4 2 4 0 0 0 0
0 2 2 2 2 0 4 0 0 0
0 0 0 0 0 0 0 4 0 0","0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0",llada_resume.out,False,50.0,0.5
ac0a08a4,"(12, 12)",144,"(7, 6)",42.0,0.0,False,,"1 1 1 1 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0 0 0
0 0 0 0 9 9 9 9 6 6 6 6
0 0 0 0 9 9 9 9 6 6 6 6
0 0 0 0 9 9 9 9 6 6 6 6
0 0 0 0 9 9 9 9 6 6 6 6
8 8 8 8 0 0 0 0 0 0 0 0
8 8 8 8 0 0 0 0 0 0 0 0
8 8 8 8 0 0 0 0 0 0 0 0
8 8 8 8 0 0 0 0 0 0 0 0","1 1 0 0 0 0
1 1 0 0 0 0
0 0 9 9 6 6
0 0 9 9 6 6
8 8 0 0 0 0
8 8 0 0 0 0
8 8 0 0 0 0",llada_resume.out,False,102.0,0.2916666666666667
ae3edfdc,"(15, 15)",225,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 3 2 0 0 0
0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 7 1 7 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_resume.out,False,183.0,0.18666666666666668
ae4f1146,"(3, 3)",9,"(1, 26)",26.0,0.0,False,,"1 1 8
8 1 1
1 1 8",8 8 8 8 8 8 1 8 8 8 1 8 8 8 1 1 8 8 1 1 8 8 1 1 1 1,llada_resume.out,False,17.0,2.888888888888889
aedd82e4,"(5, 4)",20,"(5, 4)",20.0,85.0,False,,"2 2 0 1
0 2 0 0
0 0 1 0
1 0 0 0
0 0 2 2","2 2 0 2
0 2 0 0
0 0 2 0
2 0 0 0
0 0 2 2",llada_resume.out,True,0.0,1.0
af902bf9,"(10, 10)",100,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 4 0 0 0 4
0 0 0 0 0 0 2 2 2 0
0 0 0 0 0 0 2 2 2 0
0 0 0 0 0 0 2 2 2 0
0 0 0 0 0 4 0 0 0 4
4 0 0 4 0 0 0 0 0 0
0 2 2 0 0 0 0 0 0 0
0 2 2 0 0 0 0 0 0 0
4 0 0 4 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0",0 0 0 0 0 4 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_resume.out,False,58.0,0.42
b0c4d837,"(3, 3)",9,"(14, 3)",42.0,0.0,False,,"8 0 0
0 0 0
0 0 0","8 8 8
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0",llada_resume.out,False,33.0,4.666666666666667
